date,ville,magasin,transaction_id,client_id,sexe,age_client,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement
2024-11-22,Fes,B,T001099,C1603,F,28,Electronique,Clavier,1951.35,3,0,Carte
2024-03-06,Casablanca,A,T001100,C1487,F,40,Alimentation,Riz,155.97,1,10,Carte
2024-10-12,Casablanca,E,T001101,C1117,F,19,Sports,Ballon,442.62,2,0,Especes
2024-06-21,Marrakech,A,T001102,C1494,F,28,Alimentation,Cereales,135.26,1,5,Carte
2024-06-21,Tanger,A,T001103,C1349,M,36,Maison,Miroir,535.75,2,10,En ligne
2024-04-11,Casablanca,B,T001104,C1098,M,19,Vetements,Veste,582.37,2,0,Carte
2024-09-02,Tanger,B,T001105,C1252,M,28,Alimentation,Huile,25.97,1,0,Carte
2024-02-05,Casablanca,E,T001106,C1178,M,42,Beaute,Creme,304.43,1,0,En ligne
2024-07-30,Rabat,E,T001107,C1348,F,16,Beaute,Creme,305.69,1,0,En ligne
2024-11-18,Marrakech,A,T001108,C1404,M,16,Alimentation,Pates,122.83,1,0,Especes
2024-10-03,Tanger,E,T001109,C1142,M,38,Alimentation,Cereales,168.23,3,,CB
2024-10-29,Casablanca,E,T001110,C1604,M,37,Electronique,Casque,2022.64,1,,Carte
2024-12-03,Rabat,B,T001111,C1210,F,35,Vetements,Veste,599.44,1,10,En ligne
2024-03-25,Agadir,D,T001112,C1550,F,26,Sports,Chaussures Running,437.18,2,0,En ligne
2024-12-28,Fes,D,T001113,C1067,M,34,Sports,Chaussures Running,822.27,3,0,En ligne
2024-03-15,Rabat,B,T001114,C1432,F,40,Electronique,Clavier,1906.1,1,0,En ligne
2024-09-26,Agadir,C,T001115,C1177,F,16,Maison,Table,1021.79,1,0,Carte
2024-09-27,Casablanca,B,T001116,C1366,M,32,Alimentation,Cereales,120.11,1,0,Carte
2024-12-21,Fes,A,T001117,C1116,,26,Vetements,Veste,239.39,1,0,Especes
2024-04-26,Tanger,A,T001118,C1369,M,42,Beaute,Parfum,556.89,2,0,En ligne
2024-02-11,Rabat,C,T001119,C1581,M,16,Maison,Table,395.87,1,5,En ligne
2024-06-26,Rabat,C,T001120,C1085,M,44,Beaute,Maquillage,480.05,2,15,carte
2024-03-03,Marrakech,B,T001121,C1031,F,40,Electronique,Souris,2053.75,1,10,Carte
2024-03-09,Marrakech,A,T001122,C1119,,27,Alimentation,Riz,165.55,1,5,En ligne
2024-10-01,Rabat,C,T001123,C1451,M,41,Electronique,Tablette,633.95,1,0,Especes
2024-03-28,Marrakech,B,T001124,C1299,M,33,Beaute,Shampooing,77.48,1,0,Especes
2024-08-16,Marrakech,C,T001125,C1417,F,31,Maison,Coussin,127.74,1,5,Especes
2024-10-28,Marrakech,E,T001126,C1568,F,35,Sports,Ballon,1476.27,2,0,Especes
2024-06-29,Tanger,B,T001127,C1608,F,33,Sports,Velo appartement,82.41,1,0,Carte
2024-12-05,Rabat,B,T001128,C1035,M,29,Maison,Miroir,1004.5,2,0,En ligne
2024-09-17,Casablanca,A,T001129,C1277,F,23,Alimentation,The,145.44,1,0,En ligne
2024-10-02,Fes,D,T001130,C1644,F,29,Maison,Miroir,887.59,1,5,En ligne
2024-05-01,Rabat,C,T001131,C1116,F,39,Vetements,Sweat,199.69,2,0,En ligne
2024-04-09,Rabat,C,T001132,C1367,F,30,Vetements,Veste,599.08,1,0,Especes
2024-02-10,Agadir,E,T001133,C1216,M,38,Vetements,Veste,767.27,1,0,Especes
2024-04-16,Marrakech,B,T001134,C1217,M,40,Electronique,Souris,573.69,1,,Especes
2024-01-31,Marrakech,A,T001135,C1273,M,38,Electronique,Tablette,2224.06,1,10,Carte
2024-04-05,Agadir,B,T001136,C1487,F,45,Maison,Lampe,765.1,2,0,En ligne
2024-04-14,Tanger,A,T001137,C1041,F,19,Alimentation,Huile,111.22,1,10,Especes
2024-12-12,Casablanca,D,T001138,C1512,M,41,Alimentation,Huile,129.4,3,0,Carte
2024-01-27,Marrakech,B,T001139,C1109,F,47,Sports,Raquette,752.05,1,5,Especes
2024-10-23,Marrakech,D,T001140,C1299,M,21,Electronique,Ecouteurs,2273.63,1,0,En ligne
2024-09-19,Tanger,A,T001141,C1568,F,27,Maison,Table,1017.52,2,5,carte
2024-03-17,Agadir,E,T001142,C1556,F,40,Electronique,Ecouteurs,985.8,3,0,En ligne
2024-11-23,Tanger,A,T001143,C1506,F,36,Vetements,T-shirt,793.56,1,0,Especes
2024-11-18,Tanger,B,T001144,C1516,F,16,Vetements,T-shirt,154.39,2,5,Especes
2024-05-12,Agadir,C,T001145,C1673,M,28,Electronique,Casque,2458.11,1,0,Especes
2024-07-24,Fes,B,T001146,C1495,M,26,Beaute,Parfum,258.81,2,0,Especes
2024-06-16,Fes,C,T001147,C1638,M,28,Alimentation,Pates,171,2,5,Carte
2024-07-24,Tanger,D,T001148,C1442,F,48,Electronique,Smartphone,2357.4,1,0,Carte
2024-07-28,Fes,E,T001149,C1238,F,,Maison,Table,663.13,3,5,Carte
2024-06-20,Casablanca,C,T001150,C1107,M,41,Electronique,Casque,2185.67,1,10,En-ligne
2024-03-23,Rabat,A,T001151,C1583,M,39,Beaute,Creme,251.47,2,10,Especes
2024-05-27,Marrakech,C,T001152,C1119,F,27,Sports,Tapis Yoga,510.72,1,5,Carte
2024-04-25,Agadir,D,T001153,C1119,F,47,Electronique,Clavier,2079.03,3,15,Carte
2024-11-10,Marrakech,D,T001154,C1370,F,45,Alimentation,Cafe,204.3,2,0,En ligne
2024-05-09,Marrakech,D,T001155,C1101,M,29,Electronique,Souris,2676.06,1,0,Carte
2024-12-19,Casablanca,B,T001156,C1094,F,35,Alimentation,Riz,157.03,1,0,En-ligne
2024-05-09,Rabat,E,T001157,C1566,F,36,Maison,Chaise,545.05,1,15,Especes
2024-12-11,Casablanca,B,T001158,C1161,F,21,Electronique,Souris,2742.93,3,0,En ligne
2024-03-31,Casablanca,C,T001159,C1053,M,47,Alimentation,The,134.93,1,5,En ligne
2024-09-28,Fes,C,T001160,C1445,F,40,Electronique,Ecouteurs,3254.18,1,0,Especes
2024-04-14,Rabat,E,T001161,C1011,F,39,Sports,Velo appartement,478.72,1,0,CB
2024-04-29,Rabat,E,T001162,C1062,M,39,Beaute,Shampooing,270.29,2,0,En ligne
2024-05-24,Tanger,C,T001163,C1297,F,37,Alimentation,Cereales,92.44,1,0,Especes
2024-06-03,Rabat,C,T001164,C1383,,55,Sports,Tapis Yoga,734.37,1,0,Especes
2024-05-29,Tanger,E,T001165,C1203,M,48,Maison,Coussin,1360.89,1,5,En ligne
2024-10-07,Casablanca,B,T001166,C1246,M,32,Alimentation,The,51.7,1,0,En-ligne
2024-03-17,Tanger,A,T001167,C1220,M,32,Alimentation,Huile,32.82,1,0,Especes
2024-04-27,Fes,E,T001168,C1606,,34,Sports,Ballon,1568.16,1,10,En ligne
2024-02-13,Fes,C,T001169,C1347,F,,Electronique,Casque,2234.97,2,0,Carte
2024-08-10,Fes,B,T001170,C1030,F,34,Alimentation,Cereales,149.67,3,5,Especes
2024-12-30,Rabat,B,T001171,C1136,M,38,Beaute,Creme,178.38,1,,Carte
2024-05-26,Casablanca,E,T001172,C1516,M,19,Maison,Chaise,1169.76,2,0,En-ligne
2024-07-12,Agadir,A,T001173,C1300,F,22,Vetements,Veste,352.39,1,0,Carte
2024-09-19,Marrakech,B,T001174,C1025,F,49,Sports,Ballon,651.27,1,0,En ligne
2024-03-31,Marrakech,A,T001175,C1342,F,25,Sports,Raquette,846.52,2,0,En ligne
2024-01-19,Agadir,B,T001176,C1089,M,16,Alimentation,Cafe,123.1,1,0,Especes
2024-12-16,Rabat,B,T001177,C1075,M,24,Electronique,Ecouteurs,1052.93,2,15,Especes
2024-10-12,Casablanca,A,T001178,C1556,M,48,Sports,Raquette,1029.88,1,0,Especes
2024-05-31,Casablanca,D,T001179,C1577,M,32,Alimentation,The,65.29,1,0,Especes
2024-06-24,Tanger,C,T001180,C1663,M,36,Vetements,Sweat,688.19,1,0,En ligne
2024-11-20,Agadir,C,T001181,C1089,F,28,Vetements,Sweat,180.81,3,5,En ligne
2024-04-23,Casablanca,E,T001182,C1021,F,,Beaute,Serum,258.6,2,15,Carte
2024-03-12,Agadir,D,T001183,C1136,M,,Alimentation,Pates,175.45,2,0,Carte
2024-11-24,Rabat,A,T001184,C1400,F,26,Vetements,Jean,709.3,3,5,En ligne
2024-10-26,Fes,B,T001185,C1138,M,33,Alimentation,Cafe,40.56,1,0,Carte
2024-02-21,Rabat,E,T001186,C1494,M,27,Vetements,Jean,852.22,1,0,Carte
2024-12-10,Fes,A,T001187,C1348,F,24,Electronique,Ecouteurs,2623.67,3,0,Especes
2024-04-14,Fes,D,T001188,C1527,F,34,Vetements,Sweat,453.22,1,0,Carte
2024-08-12,Tanger,E,T001189,C1549,F,39,Electronique,Casque,593.63,2,15,Carte
2024-08-28,Agadir,A,T001190,C1462,F,35,Beaute,Savon,587.47,2,0,Especes
2024-09-27,Fes,E,T001191,C1484,M,30,Electronique,Tablette,1183.43,2,0,En ligne
2024-05-21,Fes,D,T001192,C1303,F,23,Sports,Raquette,1030.94,2,5,En ligne
2024-02-14,Marrakech,A,T001193,C1191,M,20,Maison,Tapis,920.5,1,10,En ligne
2024-03-24,Rabat,C,T001194,C1037,M,41,Alimentation,The,81.19,1,5,Carte
2024-06-10,Agadir,A,T001195,C1628,F,41,Electronique,Smartphone,310.9,2,10,CB
2024-01-30,Casablanca,C,T001196,C1588,F,30,Beaute,Parfum,512.14,1,0,Especes
2024-05-04,Fes,C,T001197,C1219,M,36,Electronique,Souris,1615.89,2,0,Especes
2024-03-17,Rabat,C,T001198,C1202,M,20,Maison,Miroir,557.78,2,0,Carte
2024-05-16,Agadir,E,T001199,C1143,,38,Alimentation,Cereales,185.51,2,0,En ligne
2024-05-11,Tanger,C,T001200,C1617,F,49,Electronique,Ecouteurs,2092.57,1,5,Carte
2024-05-26,Casablanca,B,T001201,C1163,F,37,Beaute,Creme,298.07,2,5,En ligne
2024-09-10,Fes,C,T001202,C1225,M,49,Sports,Raquette,327.17,3,0,En ligne
2024-03-05,Fes,A,T001203,C1201,M,46,Vetements,Jean,269.78,1,5,Carte
2024-06-14,Fes,B,T001204,C1678,F,34,Alimentation,Pates,139.44,1,10,Especes
2024-08-25,Casablanca,C,T001205,C1176,F,24,Maison,Lampe,398.81,2,0,En ligne
2024-09-18,Rabat,D,T001206,C1312,,44,Beaute,Savon,608.95,1,5,Carte
2024-02-28,Agadir,A,T001207,C1521,F,45,Sports,Raquette,351.42,1,5,En ligne
2024-10-20,Agadir,D,T001208,C1645,M,23,Alimentation,Cafe,24.6,2,0,Carte
2024-01-17,Fes,E,T001209,C1468,M,31,Alimentation,Pates,120.24,2,0,Especes
2024-06-25,Casablanca,D,T001210,C1265,F,32,Sports,Chaussures Running,1204.81,2,0,En ligne
2024-02-07,Marrakech,D,T001211,C1069,F,43,Alimentation,The,91.94,2,0,En ligne
2024-10-13,Agadir,D,T001212,C1103,F,26,Maison,Tapis,599.71,2,5,En ligne
2024-08-18,Tanger,C,T001213,C1592,F,49,Beaute,Parfum,682.73,1,10,Carte
2024-06-19,Agadir,E,T001214,C1215,F,42,Alimentation,Huile,95.74,2,0,Carte
2024-02-06,Marrakech,B,T001215,C1275,M,49,Beaute,Maquillage,50.38,1,0,Carte
2024-03-31,Marrakech,B,T001216,C1675,F,33,Electronique,Smartphone,2608.13,3,10,Especes
2024-10-12,Rabat,E,T001217,C1468,F,51,Maison,Lampe,111.11,2,0,Especes
2024-08-21,Marrakech,A,T001218,C1397,M,36,Vetements,T-shirt,110.68,1,0,Especes
2024-03-09,Agadir,C,T001219,C1433,F,23,Vetements,Sweat,585.72,1,0,En ligne
2024-07-21,Rabat,E,T001220,C1505,M,38,Maison,Miroir,1390.55,3,0,En ligne
2024-08-31,Rabat,A,T001221,C1199,F,34,Alimentation,The,107.14,2,10,En ligne
2024-04-21,Fes,C,T001222,C1045,M,36,Alimentation,Pates,108.42,1,5,En ligne
2024-11-20,Marrakech,B,T001223,C1445,M,39,Vetements,T-shirt,132.31,1,0,En-ligne
2024-11-09,Fes,C,T001224,C1151,F,29,Vetements,Veste,569.51,1,10,CB
2024-07-09,Rabat,D,T001225,C1081,M,30,Electronique,Clavier,931.81,1,0,Carte
2024-04-26,Agadir,D,T001226,C1473,F,51,Electronique,Souris,2695.33,1,0,Especes
2024-12-23,Rabat,C,T001227,C1451,M,44,Electronique,Tablette,2558.54,2,10,Carte
2024-04-02,Tanger,E,T001228,C1186,M,32,Alimentation,Pates,75.31,1,5,En ligne
2024-05-03,Agadir,D,T001229,C1532,M,42,Alimentation,Cereales,95.12,2,5,En ligne
2024-10-21,Tanger,C,T001230,C1453,M,47,Alimentation,Riz,208.22,1,15,Especes
2024-01-08,Casablanca,D,T001231,C1393,F,34,Vetements,Chaussures,666.19,4,5,En ligne
2024-01-18,Fes,B,T001232,C1365,M,39,Sports,Tapis Yoga,393.63,2,0,Carte
2024-05-17,Marrakech,A,T001233,C1281,F,24,Maison,Miroir,181.06,2,0,En ligne
2024-08-04,Marrakech,E,T001234,C1680,F,28,Alimentation,Cafe,138.71,1,0,Especes
2024-10-07,Marrakech,A,T001235,C1349,F,40,Electronique,Casque,2171.22,1,0,En ligne
2024-04-01,Tanger,B,T001236,C1444,F,40,Electronique,Tablette,1041.51,1,15,En ligne
2024-06-08,Tanger,E,T001237,C1523,F,40,Sports,Chaussures Running,659.6,1,5,En ligne
2024-04-19,Tanger,D,T001238,C1250,M,17,Electronique,Tablette,3335.99,1,15,Especes
2024-01-29,Rabat,A,T001239,C1030,F,17,Alimentation,Cafe,91.88,2,0,Carte
2024-02-19,Marrakech,E,T001240,C1295,F,21,Electronique,Clavier,3043.69,2,0,Carte
2024-06-13,Rabat,E,T001241,C1514,F,47,Sports,Halteres,105.42,2,5,Especes
2024-05-19,Agadir,E,T001242,C1125,F,26,Electronique,Smartphone,2678.44,1,0,En ligne
2024-01-31,Agadir,D,T001243,C1480,F,36,Maison,Miroir,684.45,1,5,CB
2024-06-25,Marrakech,D,T001244,C1651,M,45,Maison,Miroir,458.1,2,0,En ligne
2024-01-01,Fes,A,T001245,C1405,F,16,Alimentation,Huile,37.24,1,0,Carte
2024-05-26,Marrakech,A,T001246,C1573,M,39,Maison,Coussin,1062.17,2,10,Carte
2024-08-25,Tanger,D,T001247,C1079,M,,Maison,Miroir,608.11,4,0,En ligne
2024-03-29,Agadir,C,T001248,C1472,M,32,Beaute,Parfum,227.01,1,0,Especes
2024-04-22,Agadir,B,T001249,C1615,F,26,Alimentation,Riz,25.43,3,5,Carte
2024-02-10,Fes,C,T001250,C1670,M,35,Alimentation,The,62.19,2,0,Especes
2024-11-14,Casablanca,E,T001251,C1442,F,24,Maison,Tapis,385.03,1,0,Carte
2024-09-15,Casablanca,E,T001252,C1196,F,25,Alimentation,Riz,143.22,1,15,En ligne
2024-04-24,Casablanca,B,T001253,C1220,F,33,Maison,Lampe,200.81,1,0,Especes
2024-08-24,Rabat,E,T001254,C1023,M,,Alimentation,Cereales,197.87,1,15,En ligne
2024-06-08,Agadir,D,T001255,C1612,M,34,Sports,Chaussures Running,177.35,2,0,Carte
2024-08-24,Rabat,B,T001256,C1113,F,39,Alimentation,Cafe,100.7,1,0,Carte
2024-10-16,Casablanca,A,T001257,C1143,F,23,Alimentation,Cafe,140.89,1,10,Carte
2024-06-06,Tanger,C,T001258,C1404,F,44,Alimentation,Riz,115.47,2,10,Carte
2024-10-13,Marrakech,A,T001259,C1093,M,40,Beaute,Shampooing,145.62,2,0,Especes
2024-11-02,Tanger,A,T001260,C1035,M,26,Vetements,Sweat,665.08,2,0,carte
2024-09-23,Fes,C,T001261,C1618,F,36,Maison,Lampe,248.72,1,15,Carte
2024-06-23,Agadir,B,T001262,C1512,F,16,Vetements,T-shirt,657.55,2,0,En ligne
2024-08-27,Rabat,C,T001263,C1458,F,40,Electronique,Souris,1058.2,1,0,Especes
2024-01-05,Tanger,E,T001264,C1431,F,39,Beaute,Maquillage,537.15,1,5,carte
2024-11-17,Tanger,E,T001265,C1343,F,39,Maison,Tapis,116.29,2,0,CB
2024-08-17,Agadir,E,T001266,C1673,F,26,Alimentation,Cafe,208.95,2,15,carte
2024-06-29,Agadir,D,T001267,C1134,M,24,Vetements,T-shirt,368.8,2,10,Carte
2024-05-24,Casablanca,D,T001268,C1261,M,36,Maison,Table,196.21,2,0,Carte
2024-10-23,Fes,A,T001269,C1192,F,,Alimentation,Pates,94.19,2,0,Especes
2024-09-16,Casablanca,D,T001270,C1333,M,39,Beaute,Parfum,292.37,2,0,En ligne
2024-04-18,Tanger,C,T001271,C1088,M,36,Sports,Chaussures Running,1178.39,1,10,Especes
2024-05-26,Marrakech,C,T001272,C1233,M,27,Alimentation,Pates,189.22,1,5,Carte
2024-09-13,Tanger,E,T001273,C1537,F,23,Beaute,Serum,688.47,1,0,Carte
2024-04-11,Agadir,D,T001274,C1110,F,26,Alimentation,Huile,211.58,2,0,Especes
2024-07-08,Tanger,A,T001275,C1015,M,32,Electronique,Smartphone,794.37,1,10,Especes
2024-03-02,Fes,E,T001276,C1288,F,22,Alimentation,Pates,58.56,1,5,Carte
2024-03-08,Fes,E,T001277,C1011,F,43,Electronique,Tablette,1387.92,1,0,Carte
2024-03-14,Fes,A,T001278,C1368,M,16,Beaute,Shampooing,172.63,2,10,Especes
2024-12-05,Agadir,A,T001279,C1072,F,31,Sports,Ballon,443.83,1,0,Carte
2024-06-17,Marrakech,D,T001280,C1562,M,42,Sports,Ballon,1612.7,1,0,En ligne
2024-06-03,Fes,C,T001281,C1014,F,39,Alimentation,Huile,55.98,2,5,Especes
2024-12-28,Rabat,B,T001282,C1266,F,48,Beaute,Creme,415.41,2,10,En ligne
2024-12-09,Rabat,A,T001283,C1623,M,45,Alimentation,Riz,152.48,3,0,CB
2024-07-04,Casablanca,D,T001284,C1093,F,36,Beaute,Maquillage,127.35,1,0,Especes
2024-10-31,Casablanca,C,T001285,C1169,M,34,Alimentation,Cafe,164.97,2,0,Carte
2024-07-12,Rabat,E,T001286,C1179,F,30,Alimentation,Riz,169.07,1,5,En-ligne
2024-11-11,Fes,C,T001287,C1381,F,30,Beaute,Maquillage,146.34,1,0,Carte
2024-11-15,Rabat,C,T001288,C1332,M,37,Alimentation,Cafe,36.19,1,0,Carte
2024-09-08,Rabat,A,T001289,C1494,F,37,Alimentation,Huile,90.68,2,10,Especes
2024-09-18,Agadir,C,T001290,C1367,F,56,Alimentation,Riz,25.45,1,5,CB
2024-05-29,Marrakech,A,T001291,C1586,F,46,Alimentation,Cereales,65.19,1,10,Especes
2024-04-23,Fes,E,T001292,C1611,M,16,Beaute,Savon,72.85,2,0,En ligne
2024-11-14,Marrakech,D,T001293,C1614,F,36,Alimentation,Cereales,65.93,1,0,Especes
2024-07-30,Rabat,A,T001294,C1060,F,33,Vetements,Sweat,593.32,1,10,En ligne
2024-09-09,Agadir,B,T001295,C1447,M,50,Beaute,Maquillage,406.53,1,0,Carte
2024-04-15,Agadir,D,T001296,C1557,F,27,Electronique,Tablette,1064.92,2,0,Especes
2024-02-20,Agadir,D,T001297,C1003,F,44,Electronique,Souris,538.67,1,10,Especes
2024-11-17,Fes,C,T001298,C1656,F,41,Sports,Ballon,1466.72,1,0,Especes
2024-01-15,Fes,A,T001299,C1286,F,35,Alimentation,Cereales,215.93,2,5,En ligne
2024-08-04,Casablanca,A,T001300,C1634,F,23,Alimentation,Cereales,148.6,1,0,Carte
2024-02-08,Marrakech,B,T001301,C1225,F,34,Maison,Lampe,1060.43,1,0,En ligne
2024-05-06,Marrakech,A,T001302,C1280,F,27,Maison,Lampe,1269.31,3,0,En ligne
2024-12-03,Tanger,D,T001303,C1052,M,16,Sports,Halteres,825.68,1,10,En ligne
2024-05-30,Rabat,D,T001304,C1654,F,28,Maison,Table,631.62,1,0,En ligne
2024-11-25,Casablanca,D,T001305,C1117,M,31,Vetements,Chaussures,474.81,1,15,Carte
2024-05-13,Rabat,D,T001306,C1672,F,44,Vetements,Jean,342.95,1,0,En ligne
2024-11-05,Agadir,A,T001307,C1045,M,33,Alimentation,Riz,180.47,1,0,Carte
2024-06-25,Marrakech,A,T001308,C1442,F,45,Electronique,Souris,685.39,2,0,Carte
2024-03-26,Rabat,A,T001309,C1431,F,61,Alimentation,Riz,178.43,1,0,En ligne
2024-01-28,Casablanca,A,T001310,C1585,F,35,Maison,Miroir,280.85,3,15,Especes
2024-12-24,Marrakech,C,T001311,C1315,F,28,Sports,Chaussures Running,525.5,1,15,En ligne
2024-04-17,Casablanca,A,T001312,C1097,F,35,Vetements,Robe,865.16,1,15,En ligne
2024-01-25,Tanger,A,T001313,C1548,M,19,Alimentation,Cafe,60.09,2,0,Especes
2024-08-29,Tanger,C,T001314,C1499,F,44,Sports,Tapis Yoga,1798.59,1,0,Especes
2024-01-11,Marrakech,C,T001315,C1049,F,29,Electronique,Ecouteurs,3170.75,1,5,Carte
2024-06-09,Agadir,C,T001316,C1635,F,41,Maison,Lampe,1114.77,1,0,En ligne
2024-06-25,Casablanca,B,T001317,C1082,F,16,Electronique,Tablette,1044.45,1,0,Especes
2024-11-14,Casablanca,D,T001318,C1212,F,33,Sports,Raquette,215.21,1,10,En ligne
2024-08-24,Casablanca,A,T001319,C1639,F,39,Vetements,Robe,297.53,1,0,En ligne
2024-06-17,Casablanca,B,T001320,C1385,M,39,Beaute,Savon,522.32,1,0,En ligne
2024-01-08,Casablanca,C,T001321,C1299,M,35,Alimentation,Cereales,182.01,3,0,Carte
2024-08-06,Fes,C,T001322,C1465,M,32,Maison,Coussin,102.89,1,0,Especes
2024-03-13,Casablanca,C,T001323,C1462,M,39,Alimentation,Huile,87.41,3,10,En ligne
2024-11-02,Casablanca,B,T001324,C1306,F,16,Electronique,Smartphone,1714.21,2,15,En ligne
2024-05-30,Rabat,E,T001325,C1108,M,36,Vetements,Veste,864.64,1,5,En ligne
2024-12-25,Fes,A,T001326,C1204,,35,Maison,Tapis,1370.8,3,10,Carte
2024-10-04,Fes,D,T001327,C1234,M,45,Beaute,Creme,68.84,2,0,Carte
2024-02-22,Fes,E,T001328,C1497,F,27,Alimentation,Cafe,134.22,1,15,Especes
2024-10-15,Fes,E,T001329,C1128,F,23,Maison,Miroir,488.1,1,10,En ligne
2024-10-20,Tanger,E,T001330,C1182,F,27,Beaute,Shampooing,621.27,3,5,Carte
2024-02-25,Fes,B,T001331,C1076,M,39,Vetements,T-shirt,389.49,1,10,En ligne
2024-02-14,Marrakech,C,T001332,C1472,M,,Beaute,Serum,103.13,2,0,Especes
2024-09-10,Marrakech,E,T001333,C1034,M,45,Alimentation,The,22.81,1,0,Carte
2024-10-18,Agadir,E,T001334,C1500,F,33,Alimentation,Cafe,101.1,4,10,Especes
2024-03-11,Tanger,C,T001335,C1564,F,26,Alimentation,Cafe,82.19,1,0,Carte
2024-03-08,Rabat,A,T001336,C1086,F,27,Alimentation,Pates,80.11,1,0,En ligne
2024-02-26,Agadir,A,T001337,C1160,F,25,Vetements,Veste,253.79,2,0,En-ligne
2024-12-30,Fes,E,T001338,C1068,M,30,Vetements,Jean,500.25,1,5,En ligne
2024-10-15,Fes,D,T001339,C1180,M,53,Sports,Velo appartement,1089.32,2,10,Especes
2024-06-10,Tanger,C,T001340,C1037,M,41,Vetements,Sweat,137.98,2,10,Carte
2024-10-28,Fes,C,T001341,C1597,F,27,Electronique,Ecouteurs,2035.82,1,0,carte
2024-11-18,Fes,E,T001342,C1049,M,32,Alimentation,Cereales,74.58,1,5,Especes
2024-09-17,Fes,B,T001343,C1503,M,32,Maison,Tapis,494.09,1,0,Carte
2024-09-11,Marrakech,A,T001344,C1043,M,43,Maison,Table,1180.98,1,0,CB
2024-03-13,Fes,D,T001345,C1573,M,19,Beaute,Parfum,479.98,1,0,En ligne
2024-11-17,Marrakech,D,T001346,C1159,F,35,Alimentation,Cafe,58.06,2,0,Carte
2024-11-30,Tanger,B,T001347,C1364,F,40,Alimentation,Cafe,138.46,2,10,CB
2024-05-22,Fes,C,T001348,C1619,M,,Alimentation,Riz,118.78,1,5,Carte
2024-02-14,Tanger,C,T001349,C1147,F,49,Sports,Velo appartement,1485.67,1,,Carte
2024-01-28,Fes,E,T001350,C1688,M,33,Alimentation,Pates,123.48,2,15,Carte
2024-04-28,Fes,C,T001351,C1555,F,33,Sports,Ballon,988.83,2,5,CB
2024-02-11,Agadir,D,T001352,C1340,F,23,Beaute,Maquillage,236.14,2,0,Especes
2024-11-14,Marrakech,B,T001353,C1081,,52,Alimentation,Pates,154.67,1,10,En ligne
2024-06-14,Marrakech,D,T001354,C1556,M,25,Alimentation,Cereales,66.5,2,15,Carte
2024-05-27,Tanger,C,T001355,C1450,M,23,Maison,Coussin,466.39,1,10,Especes
2024-06-16,Tanger,E,T001356,C1029,,44,Maison,Coussin,593.27,1,10,Carte
2024-10-14,Rabat,C,T001357,C1048,,29,Beaute,Parfum,162.47,1,0,Especes
2024-01-03,Fes,A,T001358,C1559,M,26,Sports,Raquette,204.25,1,0,En-ligne
2024-07-24,Rabat,E,T001359,C1531,F,28,Electronique,Smartphone,246.66,1,0,Carte
2024-05-16,Marrakech,D,T001360,C1680,M,40,Maison,Tapis,623.11,2,10,CB
2024-08-11,Tanger,B,T001361,C1360,M,32,Maison,Miroir,781.81,1,0,Especes
2024-08-15,Fes,A,T001362,C1476,F,24,Electronique,Tablette,1220.16,1,5,Especes
2024-04-21,Fes,B,T001363,C1574,F,24,Vetements,Veste,620.82,1,10,Especes
2024-07-23,Tanger,B,T001364,C1097,F,42,Alimentation,Cereales,107.68,1,10,Carte
2024-06-27,Marrakech,E,T001365,C1030,F,34,Vetements,Chaussures,858.52,2,10,Especes
2024-08-23,Agadir,B,T001366,C1395,M,32,Maison,Tapis,718.06,3,0,En ligne
2024-10-02,Agadir,D,T001367,C1107,M,44,Alimentation,The,167.34,1,0,En-ligne
2024-10-08,Fes,C,T001368,C1457,M,25,Electronique,Ecouteurs,792.04,1,5,En ligne
2024-12-16,Marrakech,E,T001369,C1026,M,29,Electronique,Casque,3079.82,1,5,Especes
2024-01-04,Agadir,E,T001370,C1425,F,37,Alimentation,Cafe,50.64,2,5,Especes
2024-03-28,Rabat,D,T001371,C1021,M,27,Beaute,Shampooing,89.2,1,0,En-ligne
2024-06-23,Tanger,A,T001372,C1134,M,,Maison,Miroir,1213.86,3,0,Carte
2024-03-29,Agadir,C,T001373,C1254,M,24,Beaute,Shampooing,72.78,2,0,Carte
2024-08-19,Fes,B,T001374,C1265,M,27,Vetements,Sweat,312.99,2,5,En-ligne
2024-05-25,Rabat,A,T001375,C1156,F,20,Sports,Halteres,1750.28,2,5,En ligne
2024-01-23,Tanger,E,T001376,C1499,F,33,Alimentation,The,45.35,1,0,En ligne
2024-10-11,Fes,A,T001377,C1534,M,31,Sports,Tapis Yoga,1771.33,2,15,Especes
2024-07-18,Tanger,D,T001378,C1444,F,41,Maison,Table,997.32,1,0,Especes
2024-08-13,Marrakech,C,T001379,C1321,F,24,Maison,Chaise,230.7,2,0,Especes
2024-12-14,Casablanca,D,T001380,C1402,F,42,Alimentation,Cafe,159.03,2,0,Carte
2024-08-19,Rabat,A,T001381,C1141,F,45,Beaute,Serum,171.48,1,10,En ligne
2024-12-31,Agadir,D,T001382,C1131,F,36,Maison,Miroir,1007.44,2,0,En ligne
2024-05-04,Marrakech,C,T001383,C1513,M,37,Sports,Ballon,665.19,1,0,Especes
2024-06-30,Casablanca,E,T001384,C1309,M,35,Alimentation,Riz,18.54,2,5,carte
2024-12-17,Rabat,B,T001385,C1539,,35,Alimentation,Cafe,123.67,4,10,CB
